ʾaʿadnā pos=V,mood=IND,gen=MASC,per=2,voice=ACT,num=SG,aspect=IPFV tuʿid
al-ʿanākiba pos=N,def=INDF,case=GEN,num=DU ʿankabūtayni
al-ʾanāniyyayn pos=ADJ,def=DEF,case=NOM,gen=MASC,num=SG al-ʾanānī
al-ʾanāniyyīna pos=ADJ,def=DEF,case=NOM,gen=FEM,num=PL al-ʾanāniyyāt
al-ʾanāniyyūna pos=ADJ,def=DEF,case=GEN,gen=FEM,num=DU al-ʾanāniyyatayni
al-ʾanbiḏati pos=N,poss=PSSD,case=NOM,num=PL ʾanbiḏatu
al-ʾanhāri pos=N,def=INDF,case=GEN,num=SG nahrin
al-ʾānisatayn pos=N,def=INDF,case=NOM,num=DU ʾānisatāni
al-ʾanjara pos=N,def=INDF,case=GEN,num=DU ʾanjarayni
al-ʾanjara pos=N,def=INDF,case=NOM,num=PL ʾanājir
al-ʾansāla pos=N,def=INDF,case=NOM,num=DU naslāni
al-ʾansāl pos=N,poss=PSSD,case=NOM,num=SG naslu
al-ʾanzāla pos=N,poss=PSSD,case=NOM,num=PL ʾanzālu
al-ʾaqālīma pos=N,poss=PSSD,case=GEN,num=SG ʾiqlīmi
ʿalāqatu pos=N,def=INDF,case=NOM,num=SG ʿalāqatun
al-ʿaqīdatu pos=N,poss=PSSD,case=NOM,num=DU ʿaqīdatay
al-ʿaqliyyāni pos=ADJ,def=INDF,case=ACC,gen=MASC,num=PL ʿaqliyyīna
al-ʿaqliyyūna pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG ʿaqliyyun
ʾalʿaq pos=V,mood=IND,tense=PRS,gen=MASC,per=3,voice=ACT,num=PL,aspect=IPFV yalʿaqūna
al-ʿaqrabayn pos=N,def=INDF,case=GEN,num=DU ʿaqrabayni
al-ʾaqribāʾi pos=N,def=DEF,case=ACC,num=PL al-ʾaqribāʾa
al-ʾaqtāli pos=N,poss=PSSD,case=GEN,num=PL ʾaqtāli
al-ʾaqwiyāʾ pos=ADJ,def=INDF,case=ACC,gen=FEM,num=PL qawiyyātin
al-ʾaqzāmu pos=N,poss=PSSD,case=GEN,num=SG qazami
al-ʾārāʾa pos=N,def=INDF,case=GEN,num=SG raʾyin
al-ʾarānibi pos=N,poss=PSSD,case=GEN,num=SG ʾarnabi
al-ʾārāʾ pos=N,poss=PSSD,case=ACC,num=PL ʾārāʾa
al-ʾarmidata pos=N,def=DEF,case=ACC,num=DU ar-ramādayni
al-ʾarmidati pos=N,def=INDF,case=NOM,num=PL ʾarmida
al-ʾarmidatu pos=N,poss=PSSD,case=NOM,num=SG ramād
al-ʾarmīniyyayni pos=ADJ,def=DEF,case=ACC,gen=FEM,num=PL al-ʾarmīniyyāti
al-ʾarmīniyyūna pos=ADJ,def=DEF,case=GEN,gen=FEM,num=SG al-ʾarmīniyyati
al-ʾarnabāni pos=N,def=DEF,case=GEN,num=PL al-ʾarānibi
al-ʾarṣida pos=N,poss=PSSD,case=NOM,num=PL ʾarṣidatu
al-ʿarūsi pos=N,def=INDF,case=NOM,num=PL ʿarāʾisu
al-ʿarūs pos=N,poss=PSSD,case=ACC,num=DU ʿarūsay
al-ʾarʾusu pos=N,def=DEF,case=NOM,num=PL al-ʾarʾus
al-ʿaṣaba pos=N,def=DEF,case=GEN,num=SG al-ʿaṣabi
al-ʿaṣabayni pos=N,poss=PSSD,case=ACC,num=DU ʿaṣabay
al-ʾasābīʿi pos=N,def=DEF,case=ACC,num=PL al-ʾasābīʿa
al-ʾaṣābiʿ pos=N,def=INDF,case=ACC,num=PL ʾaṣābiʿa
al-ʿasabiyyatāni pos=ADJ,def=DEF,case=ACC,gen=MASC,num=DU al-ʿasabiyyayni
al-ʿasabiyyatayn pos=ADJ,def=INDF,case=GEN,gen=FEM,num=PL ʿasabiyyātin
al-ʿaṣāfīru pos=N,poss=PSSD,case=GEN,num=SG ʿaṣfūri
al-ʾasāsiyyāni pos=ADJ,def=INDF,case=NOM,gen=MASC,num=PL ʾasāsiyyīn
al-ʾasāsiyyata pos=ADJ,def=DEF,case=ACC,gen=MASC,num=DU al-ʾasāsiyyayni
al-ʾasdāsa pos=N,poss=PSSD,case=NOM,num=SG sudsu
al-ʾasdāsu pos=N,def=DEF,case=NOM,num=DU as-sudsāni
al-aṣdiqāʾu pos=N,poss=PSSD,case=NOM,num=SG ṣadīq
al-ʾaṣfara pos=ADJ,def=INDF,case=GEN,gen=FEM,num=PL ṣufrin
al-ʾaṣfari pos=ADJ,def=DEF,case=NOM,gen=MASC,num=PL aṣ-ṣufr
al-ʿaṣfūrayni pos=N,poss=PSSD,case=NOM,num=DU ʿaṣfūrā
al-ʿāṣifa pos=N,def=DEF,case=ACC,num=PL al-ʿawāṣifa
al-ʿāṣima pos=N,def=INDF,case=GEN,num=PL ʿawāṣima
al-ʿāṣimata pos=N,def=DEF,case=NOM,num=SG al-ʿāṣimatu
al-ʿašīrati pos=N,def=INDF,case=GEN,num=DU ʿašīratayni
al-ʿāširāt pos=ADJ,def=DEF,case=ACC,gen=FEM,num=PL al-ʿāširāti
al-ʾaškāla pos=N,poss=PSSD,case=GEN,num=SG šakli
al-ʾaškāla pos=N,poss=PSSD,case=NOM,num=SG šakl
al-ʾasliḥa pos=N,def=INDF,case=NOM,num=PL ʾasliḥatun
al-ʾasliḥati pos=N,poss=PSSD,case=NOM,num=SG silāḥ
al-ʾaṣliyyīna pos=ADJ,def=INDF,case=GEN,gen=MASC,num=PL ʾaṣliyyīna
al-ʾaṣliyyu pos=ADJ,def=INDF,case=ACC,gen=FEM,num=SG ʾaṣliyyatan
al-ʾasrābi pos=N,def=DEF,case=NOM,num=SG as-sirb
al-ʾašrāṭ pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG aš-šarṭatu
al-ʾaštiyati pos=N,def=INDF,case=NOM,num=PL ʾaštiyatun
al-ʾaswāʾi pos=N,def=INDF,case=NOM,num=DU sūʾayn
al-ʾasyāfi pos=N,poss=PSSD,case=NOM,num=DU sīfā
al-ʾasyāfu pos=N,def=INDF,case=ACC,num=SG sīfan
al-ʾašyāʿi pos=N,def=DEF,case=ACC,num=DU aš-šīʿatayni
al-ʾaṯar pos=N,poss=PSSD,case=NOM,num=SG ʾaṯaru
al-ʿāṭifi pos=N,def=INDF,case=ACC,num=SG ʿāṭifan
ʾālati pos=N,def=DEF,case=NOM,num=SG al-ʾāla
ʾālati pos=N,def=INDF,case=NOM,num=DU ʾālatāni
al-ʾaṭmāʿi pos=N,poss=PSSD,case=NOM,num=SG ṭamaʿu
ʾālāt pos=N,def=DEF,case=ACC,num=DU al-ʾālatayni
al-ʾaṭrāba pos=N,def=DEF,case=ACC,num=SG aṭ-ṭaraba
al-ʾaṭrāb pos=N,def=DEF,case=NOM,num=PL al-ʾaṭrābu
al-ʾaṭrašāni pos=ADJ,def=DEF,case=GEN,gen=MASC,num=PL aṭ-ṭurši
ʾālātu pos=N,def=DEF,case=ACC,num=DU al-ʾālatayni
ʾālātu pos=N,poss=PSSD,case=NOM,num=DU ʾālatay
al-ʾaṯwāba pos=N,poss=PSSD,case=GEN,num=DU ṯawbay
al-ʾaṭyāru pos=N,def=INDF,case=NOM,num=PL ʾaṭyār
al-ʾaʿwāmi pos=N,def=DEF,case=GEN,num=DU al-ʿāmayni
al-ʾawānisu pos=N,def=DEF,case=ACC,num=SG al-ʾānisata
al-ʾawānisu pos=N,def=DEF,case=NOM,num=DU al-ʾānisatāni
al-ʿawāṣima pos=N,poss=PSSD,case=NOM,num=PL ʿawāṣimu
al-ʿawāṣimi pos=N,def=INDF,case=NOM,num=SG ʿāṣima
al-ʿawāṣimu pos=N,poss=PSSD,case=NOM,num=SG ʿāṣimatu
ʿalawiyyāni pos=ADJ,def=DEF,case=ACC,gen=FEM,num=DU al-ʿalawiyyatayni
al-ʾawizatayn pos=N,def=DEF,case=NOM,num=DU al-ʾawizatāni
al-ʾawizu pos=N,def=DEF,case=GEN,num=SG al-ʾawizati
al-ʾawqāta pos=N,def=DEF,case=ACC,num=SG al-waqta
al-ʿawrāʾāni pos=ADJ,def=DEF,case=GEN,gen=MASC,num=PL al-ʿūri
al-ʿawrāt pos=N,poss=PSSD,case=GEN,num=DU ʿawratay
al-ʾawṭān pos=N,poss=PSSD,case=ACC,num=SG waṭana
ʿalawtunna pos=V,mood=IND,gen=FEM,per=1,voice=ACT,num=PL,aspect=IPFV naʿlu
al-ʾāyata pos=N,poss=PSSD,case=ACC,num=PL ʾāyāti
al-ʾāyatayn pos=N,def=DEF,case=GEN,num=PL al-ʾāyāti
al-ʾāyatayn pos=N,poss=PSSD,case=ACC,num=DU ʾāyatay
al-ʾāyātu pos=N,poss=PSSD,case=NOM,num=DU ʾāyatay
al-ʾaymāna pos=N,def=INDF,case=NOM,num=DU yamīnāni
al-ʾaytāma pos=N,def=DEF,case=NOM,num=PL al-ʾaytāmu
al-ʾaytāma pos=N,poss=PSSD,case=ACC,num=SG yatīma
al-ʾayūnāt pos=N,def=INDF,case=NOM,num=DU ʾayūnayn
al-ʾayūnu pos=N,poss=PSSD,case=NOM,num=SG ʾayūn
al-ʾaʿzabāni pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG al-ʿazbāʾu
al-ʾaʿzāba pos=ADJ,def=DEF,case=ACC,gen=MASC,num=DU al-ʿazabayni
al-ʿazabati pos=ADJ,def=INDF,case=GEN,gen=FEM,num=PL ʿazabātin
al-ʾazaliyyāti pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-ʾazaliyyayn
al-ʾazaliyyāt pos=ADJ,def=DEF,case=GEN,gen=MASC,num=SG al-ʾazaliyyi
al-ʾazaliyyayni pos=ADJ,def=INDF,case=GEN,gen=FEM,num=PL ʾazaliyyātin
al-ʿazbāʾāni pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL ʿuzb
al-azbābi pos=N,def=INDF,case=ACC,num=PL azbāban
al-ʿaẓīmati pos=ADJ,def=DEF,case=NOM,gen=MASC,num=SG al-ʿaẓīmu
al-ʿaẓīmatu pos=ADJ,def=INDF,case=GEN,gen=MASC,num=DU ʿaẓīmayni
al-ʿaẓīmātu pos=ADJ,def=INDF,case=NOM,gen=MASC,num=DU ʿaẓīmāni
al-ʿaẓīmi pos=ADJ,def=DEF,case=NOM,gen=MASC,num=SG al-ʿaẓīm
al-ʿazīzātu pos=ADJ,def=DEF,case=ACC,gen=MASC,num=DU al-ʿazīzayni
al-ʿazīzātu pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG ʿazīzun
al-ʾazmāni pos=N,poss=PSSD,case=GEN,num=PL ʾazmāni
al-ʾazmān pos=N,poss=PSSD,case=GEN,num=DU zamanay
al-ʿaẓmi pos=N,def=INDF,case=ACC,num=PL ʿiẓāman
al-ʾazyāfi pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL zāʾifātun
al-ʾazyāfu pos=ADJ,def=INDF,case=GEN,gen=FEM,num=DU zāʾifatayni
al-babrāni pos=N,def=DEF,case=ACC,num=SG al-babra
al-babrayn pos=N,def=DEF,case=NOM,num=DU al-babrāni
al-babr pos=N,def=DEF,case=ACC,num=PL al-bubūra
al-babr pos=N,def=DEF,case=NOM,num=DU al-babrāni
al-baḍāʾiʿi pos=N,poss=PSSD,case=ACC,num=SG biḍāʿata
al-baḍāʾiʿu pos=N,def=DEF,case=NOM,num=DU al-biḍāʿatayn
al-badan pos=N,def=DEF,case=NOM,num=PL al-ʾabdān
al-badawiyyatāni pos=ADJ,def=DEF,case=NOM,gen=MASC,num=SG al-badawī
al-badawiyyāti pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG badawiyyun
al-badawiyyatu pos=ADJ,def=INDF,case=ACC,gen=FEM,num=PL badawiyyātin
al-bāḏinjān pos=N,poss=PSSD,case=GEN,num=DU bāḏinjānay
al-bahārātu pos=N,def=INDF,case=NOM,num=DU bahārāni
al-bahāru pos=N,def=INDF,case=NOM,num=DU bahārayn
al-baḥrayniyya pos=ADJ,def=DEF,case=GEN,gen=FEM,num=PL al-baḥrayniyyāti
al-baḥrayniyyīna pos=ADJ,def=DEF,case=NOM,gen=MASC,num=SG al-baḥraynī
al-baḥrayniyyu pos=ADJ,def=DEF,case=NOM,gen=MASC,num=SG al-baḥraynī
al-baʿīdatayni pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-baʿīdāni
al-baḵāšīš pos=N,def=INDF,case=GEN,num=DU baḵšīšayni
al-baḵīla pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG baḵīl
al-baḵīlayni pos=N,poss=PSSD,case=GEN,num=PL buḵalāʾi
al-baḵīl pos=ADJ,def=INDF,case=NOM,gen=MASC,num=DU baḵīlāni
al-baḵīlu pos=N,def=INDF,case=NOM,num=DU baḵīlāni
al-baḵšīš pos=N,def=DEF,case=NOM,num=DU al-baḵšīšayn
al-baḵšīš pos=N,def=INDF,case=ACC,num=DU baḵšīšayni
al-baladiyāt pos=N,poss=PSSD,case=NOM,num=PL baladiyātu
al-baladiyyatayn pos=N,def=DEF,case=GEN,num=SG al-baladiyyati
al-baladiyyatu pos=ADJ,def=INDF,case=NOM,gen=MASC,num=DU baladiyyāni
al-baladiyyīna pos=ADJ,def=INDF,case=ACC,gen=FEM,num=PL baladiyyātin
al-balhāʾu pos=ADJ,def=DEF,case=GEN,gen=FEM,num=DU al-balhāʾayni
al-banāti pos=N,def=DEF,case=NOM,num=SG al-bintu
al-bandarayni pos=N,poss=PSSD,case=NOM,num=DU bandarā
ʾalbāniyya pos=ADJ,def=INDF,case=NOM,gen=MASC,num=PL ʾalbāniyyīn
ʾalbāniyyātin pos=ADJ,def=DEF,case=GEN,gen=FEM,num=PL al-ʾalbāniyyāti
ʾalbāniyyayn pos=ADJ,def=INDF,case=GEN,gen=MASC,num=DU ʾalbāniyyayni
al-banka pos=N,def=INDF,case=NOM,num=PL bunūkun
al-baqāšīš pos=N,def=INDF,case=GEN,num=DU baqšīšayni
al-baqšīš pos=N,poss=PSSD,case=GEN,num=SG baqšīši
al-barbaḵayni pos=N,def=INDF,case=ACC,num=SG barbaḵan
al-barbariyyātu pos=ADJ,def=DEF,case=NOM,gen=MASC,num=SG al-barbariyyu
al-bāridatāni pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-bāridāni
al-bāridi pos=ADJ,def=INDF,case=ACC,gen=FEM,num=DU bāridatayni
al-bāridi pos=ADJ,def=INDF,case=GEN,gen=MASC,num=SG bāridin
al-bāridi pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL bāridāt
al-bāriza pos=ADJ,def=INDF,case=NOM,gen=FEM,num=DU bārizatāni
al-barlamāni pos=N,poss=PSSD,case=GEN,num=SG barlamāni
al-barzaḵāni pos=N,def=DEF,case=ACC,num=PL al-barāziḵa
al-bāṣa pos=N,def=DEF,case=NOM,num=SG al-bāṣ
al-bāṣi pos=N,poss=PSSD,case=NOM,num=DU bāṣā
al-basīṭati pos=ADJ,def=INDF,case=GEN,gen=MASC,num=DU basīṭayni
al-basīṭayn pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG basīṭun
al-baṭīʾi pos=ADJ,def=INDF,case=GEN,gen=FEM,num=PL baṭīʾātin
al-bāṭilatayni pos=ADJ,def=INDF,case=GEN,gen=FEM,num=SG bāṭilatin
al-bāṭilu pos=ADJ,def=INDF,case=NOM,gen=FEM,num=SG bāṭilatun
al-baydaqayni pos=N,def=DEF,case=ACC,num=PL al-bayādiqa
al-baydaqayn pos=N,poss=PSSD,case=GEN,num=SG baydaqi
al-baẓrayni pos=N,def=INDF,case=NOM,num=DU baẓrāni
al-baẓrayn pos=N,def=INDF,case=GEN,num=PL buẓūrin
al-baẓr pos=N,poss=PSSD,case=GEN,num=DU baẓray
al-baẓru pos=N,def=INDF,case=GEN,num=PL buẓūrin
al-bīʾatayn pos=N,def=INDF,case=ACC,num=SG bīʾatan
al-bīʾāti pos=N,def=INDF,case=ACC,num=DU bīʾatayni
al-bībān pos=N,def=DEF,case=ACC,num=SG al-bāba
al-bībānu pos=N,poss=PSSD,case=NOM,num=DU bābā
al-biḍāʿati pos=N,def=INDF,case=ACC,num=PL baḍāʾiʿa
al-biḏali pos=N,def=INDF,case=ACC,num=PL biḏalan
al-bidāyāt pos=N,def=DEF,case=NOM,num=DU al-bidāyatāni
al-bināyatayni pos=N,def=INDF,case=GEN,num=PL bināyātin
al-bināyatayn pos=N,def=DEF,case=NOM,num=SG al-bināya
al-bintayni pos=N,poss=PSSD,case=NOM,num=PL banātu
al-buḵāra pos=N,def=DEF,case=ACC,num=PL al-ʾabḵirata
al-bunduqiyyatayni pos=N,def=INDF,case=GEN,num=PL banādiqa
al-būqi pos=N,poss=PSSD,case=NOM,num=PL būqātu
al-burḡūṯāni pos=N,poss=PSSD,case=NOM,num=SG burḡūṯu
al-burḡūṯ pos=N,def=DEF,case=ACC,num=SG al-burḡūṯa
al-burhānayni pos=N,def=DEF,case=ACC,num=SG al-burhāna
al-bustānu pos=N,poss=PSSD,case=GEN,num=PL basātīni
al-buẓūri pos=N,def=INDF,case=NOM,num=PL buẓūr
al-faḍāʾiḥi pos=N,poss=PSSD,case=ACC,num=PL faḍāʾiḥa
al-faḍīḥa pos=N,def=DEF,case=NOM,num=DU al-faḍīḥatayn
al-faḍīḥatāni pos=N,def=DEF,case=NOM,num=SG al-faḍīḥatu
al-fāḥišati pos=N,def=INDF,case=NOM,num=DU fāḥišatayn
al-fāʾizatayn pos=ADJ,def=INDF,case=ACC,gen=FEM,num=DU fāʾizatayni
al-faḵiḏāni pos=N,poss=PSSD,case=GEN,num=DU faḵiḏay
al-faḵiḏu pos=N,poss=PSSD,case=NOM,num=PL ʾafḵāḏ
al-faḵūrāni pos=ADJ,def=INDF,case=GEN,gen=FEM,num=DU faḵūratayni
al-faḵūratāni pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL faḵūrāt
al-faḵūrātu pos=ADJ,def=DEF,case=NOM,gen=FEM,num=PL al-faḵūrāt
al-falakiyyatayn pos=ADJ,def=INDF,case=ACC,gen=MASC,num=SG falakiyyan
al-falakiyyāt pos=ADJ,def=DEF,case=NOM,gen=MASC,num=PL al-falakiyyūna
al-falakiyyatu pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-falakiyyayn
al-falakiyyayn pos=ADJ,def=INDF,case=NOM,gen=MASC,num=DU falakiyyayn
al-fanniyyīna pos=ADJ,def=DEF,case=NOM,gen=FEM,num=DU al-fanniyyatayn
al-fanniyyīn pos=ADJ,def=INDF,case=NOM,gen=MASC,num=DU fanniyyayn
al-fanniyyūna pos=ADJ,def=DEF,case=ACC,gen=MASC,num=PL al-fanniyyīna
al-fanniyyu pos=ADJ,def=DEF,case=GEN,gen=FEM,num=PL al-fanniyyāti
al-faqīha pos=N,def=DEF,case=NOM,num=DU al-faqīhayn
al-faqīhayni pos=N,def=DEF,case=NOM,num=PL al-fuqahāʾ
al-faqīratāni pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG faqīr
al-faqīrayn pos=ADJ,def=DEF,case=NOM,gen=FEM,num=PL al-faqīrātu
al-farādīsi pos=N,poss=PSSD,case=ACC,num=SG firdawsa
al-farāmili pos=N,poss=PSSD,case=NOM,num=DU farmalatay
al-farāmil pos=N,def=INDF,case=GEN,num=DU farmalatayni
al-faransiyyāni pos=ADJ,def=DEF,case=NOM,gen=FEM,num=PL al-faransiyyāt
al-faransiyyati pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG al-faransiyyatu
al-fardu pos=N,poss=PSSD,case=GEN,num=SG fardi
al-fāriʿatayni pos=ADJ,def=DEF,case=GEN,gen=FEM,num=SG al-fāriʿati
al-fāriʿāt pos=ADJ,def=DEF,case=NOM,gen=MASC,num=SG al-fāriʿu
al-fāriʿātu pos=ADJ,def=INDF,case=GEN,gen=MASC,num=DU fāriʿayni
al-fāriʿatu pos=ADJ,def=INDF,case=NOM,gen=MASC,num=DU fāriʿāni
al-farīdatāni pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL farīdātun
al-farīdatayn pos=ADJ,def=DEF,case=ACC,gen=FEM,num=SG al-farīdata
al-fāriḡatāni pos=ADJ,def=DEF,case=GEN,gen=MASC,num=DU al-fāriḡayni
al-fāriḡatu pos=ADJ,def=DEF,case=NOM,gen=FEM,num=DU al-fāriḡatāni
al-fāriḡātu pos=ADJ,def=INDF,case=NOM,gen=FEM,num=SG fāriḡatun
al-fariḥatu pos=ADJ,def=DEF,case=NOM,gen=FEM,num=DU al-fariḥatayn
al-fariḥīn pos=ADJ,def=INDF,case=GEN,gen=MASC,num=PL fariḥīna
al-fārisiyyatāni pos=ADJ,def=INDF,case=GEN,gen=FEM,num=DU fārisiyyatayni
al-fārisiyyātu pos=ADJ,def=INDF,case=ACC,gen=MASC,num=DU fārisiyyayni
al-fārisiyyayni pos=ADJ,def=DEF,case=ACC,gen=FEM,num=SG al-fārisiyyata
al-farj pos=N,def=INDF,case=ACC,num=DU farjayni
al-farmalatāni pos=N,def=INDF,case=NOM,num=SG farmalatun
al-farmalatayni pos=N,def=INDF,case=GEN,num=PL farāmila
al-farmalati pos=N,def=INDF,case=NOM,num=DU farmalatayn
al-fasātīna pos=N,def=DEF,case=NOM,num=SG al-fustān
al-fāšiyyata pos=ADJ,def=DEF,case=NOM,gen=FEM,num=DU al-fāšiyyatayn
al-fāšiyyatayni pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG al-fāšiyya
al-fāšiyyāti pos=ADJ,def=DEF,case=NOM,gen=MASC,num=DU al-fāšiyyāni
al-fāšiyyayni pos=ADJ,def=INDF,case=NOM,gen=MASC,num=PL fāšiyyūna
al-fātiḥatayni pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG al-fātiḥatu
al-fātiḥati pos=N,def=INDF,case=GEN,num=DU fātiḥatayni
al-fatratu pos=N,def=INDF,case=ACC,num=SG fatratan
al-fawātiḥi pos=N,def=DEF,case=ACC,num=SG al-fātiḥata
al-fikratayn pos=N,def=INDF,case=ACC,num=DU fikratayni
al-fīla pos=N,def=INDF,case=ACC,num=SG fīlan
al-filasṭīnī pos=ADJ,def=DEF,case=ACC,gen=FEM,num=PL al-filasṭīniyyāti
al-filasṭīnī pos=ADJ,def=DEF,case=NOM,gen=FEM,num=SG al-filasṭīniyya
al-filasṭīniyyatu pos=ADJ,def=INDF,case=GEN,gen=MASC,num=DU filasṭīniyyayni
al-filfilāni pos=N,poss=PSSD,case=NOM,num=DU filfilay
al-filfilāni pos=N,poss=PSSD,case=NOM,num=SG filfilu
al-filfil pos=N,poss=PSSD,case=ACC,num=DU filfilay
al-filma pos=N,poss=PSSD,case=GEN,num=PL ʾaflāmi
al-fīlu pos=N,def=INDF,case=GEN,num=SG fīlin
al-finlandiyyāni pos=ADJ,def=INDF,case=NOM,gen=FEM,num=PL finlandiyyātun
al-finlandiyyati pos=ADJ,def=DEF,case=GEN,gen=FEM,num=PL al-finlandiyyāti
al-finlandiyyayn pos=ADJ,def=INDF,case=ACC,gen=MASC,num=SG finlandiyyan
al-firāša pos=N,def=DEF,case=NOM,num=PL al-ʾafriša
al-firāšu pos=N,poss=PSSD,case=NOM,num=PL ʾafrišat
al-firdawsāni pos=N,def=INDF,case=GEN,num=SG firdawsin
al-firdaws pos=N,def=DEF,case=NOM,num=DU al-firdawsayn
al-firdaws pos=N,poss=PSSD,case=NOM,num=SG firdawsu
al-firmiyuna pos=N,poss=PSSD,case=NOM,num=PL firmiyunātu
al-fitnatāni pos=N,def=DEF,case=NOM,num=DU al-fitnatayn
al-fuʾāda pos=N,def=DEF,case=NOM,num=DU al-fuʾādāni
al-fuḍūliyyāni pos=ADJ,def=DEF,case=GEN,gen=FEM,num=SG al-fuḍūliyyati
al-fuḍūliyyatayni pos=ADJ,def=INDF,case=NOM,gen=MASC,num=PL fuḍūliyyūna
al-funūni pos=N,poss=PSSD,case=NOM,num=SG fann
al-funūnu pos=N,def=DEF,case=ACC,num=DU al-fannayni
al-furnayni pos=N,def=INDF,case=NOM,num=SG furn
al-furnayni pos=N,poss=PSSD,case=GEN,num=SG furni
al-furni pos=N,def=DEF,case=GEN,num=PL al-ʾafrāni
al-furn pos=N,def=DEF,case=NOM,num=DU al-furnāni
al-furn pos=N,poss=PSSD,case=GEN,num=PL ʾafrāni
al-furṣati pos=N,def=INDF,case=NOM,num=SG furṣa
al-furṣatu pos=N,def=INDF,case=ACC,num=PL furaṣan
al-fustāni pos=N,def=DEF,case=GEN,num=DU al-fustānayni
al-ḡābata pos=N,poss=PSSD,case=GEN,num=DU ḡābatay
al-ḡāʾibāni pos=ADJ,def=DEF,case=GEN,gen=MASC,num=DU al-ḡāʾibayni
al-ḡāʾibatayni pos=ADJ,def=INDF,case=ACC,gen=FEM,num=SG ḡāʾibatan
al-ḡāʾibāti pos=ADJ,def=INDF,case=ACC,gen=MASC,num=SG ḡāʾiban
al-ḡāʾib pos=ADJ,def=INDF,case=GEN,gen=FEM,num=DU ḡāʾibatayni
al-ḡāʾimu pos=ADJ,def=DEF,case=ACC,gen=FEM,num=SG al-ḡāʾimata
al-ḡalaṭa pos=ADJ,def=DEF,case=NOM,gen=MASC,num=PL al-ʾaḡlāṭu
al-ḡalaṭatayn pos=ADJ,def=INDF,case=NOM,gen=FEM,num=SG ḡalaṭatun
al-ḡalaṭ pos=ADJ,def=INDF,case=NOM,gen=FEM,num=DU ḡalaṭatāni
al-ḡalimāni pos=ADJ,def=DEF,case=GEN,gen=MASC,num=SG al-ḡalimi
al-ḡāliyyatayn pos=ADJ,def=INDF,case=NOM,gen=FEM,num=DU ḡāliyyatāni
al-ḡarāʾiz pos=N,def=INDF,case=NOM,num=PL ḡarāʾiz
al-ḡarbiyyatayni pos=ADJ,def=DEF,case=ACC,gen=MASC,num=DU al-ḡarbiyyayni
al-ḡarbiyyāt pos=ADJ,def=DEF,case=GEN,gen=FEM,num=SG al-ḡarbiyyati
al-ḡarībāti pos=ADJ,def=INDF,case=NOM,gen=MASC,num=SG ḡarīb
al-ḡaymata pos=N,def=DEF,case=GEN,num=DU al-ḡaymatayni
al-ḡaymatu pos=N,def=INDF,case=GEN,num=SG ḡaymatin
ʾalḡaytunna pos=V,mood=IND,gen=MASC,per=3,voice=PASS,num=DU,aspect=IPFV yulḡayā
al-ḡayūrayni pos=ADJ,def=INDF,case=ACC,gen=MASC,num=PL ḡuyuran
al-ḡazāl pos=N,poss=PSSD,case=GEN,num=PL ḡizlāni
al-ḡilāfu pos=N,poss=PSSD,case=NOM,num=DU ḡilāfay
al-ḡilmati pos=N,def=DEF,case=NOM,num=DU al-ḡulāmayn
ʾalḡi pos=V,mood=SBJV,gen=MASC,per=3,voice=PASS,num=PL yulḡaw
al-ḡiṭāʾ pos=N,def=DEF,case=GEN,num=PL al-ʾaḡṭiyati
al-ḡiṭāʾu pos=N,def=INDF,case=GEN,num=SG ḡiṭāʾin
al-ḡudrānu pos=N,def=INDF,case=GEN,num=SG ḡadīrin
al-ḡulāmayni pos=N,poss=PSSD,case=ACC,num=PL ḡilmata
al-ḥabību pos=N,def=DEF,case=ACC,num=SG al-ḥabība
al-ḥabs pos=N,poss=PSSD,case=GEN,num=SG ḥabsi
al-ḥadaṯāni pos=N,def=INDF,case=NOM,num=DU ḥadaṯayn
al-ḥadaṯayn pos=N,def=INDF,case=GEN,num=PL ḥudṯānin
al-ḥadaṯ pos=N,poss=PSSD,case=GEN,num=SG ḥadaṯi
al-ḥaddu pos=N,poss=PSSD,case=GEN,num=SG ḥaddi
al-ḥādiṯatayni pos=N,def=DEF,case=NOM,num=PL al-ḥawādiṯu
al-ḥādiṯatayn pos=N,def=INDF,case=NOM,num=SG ḥādiṯatun
